title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Levantamiento de Piernas en Barra,,R10-50Kg,1,normal,,10.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Levantamiento de Piernas en Barra,,R10-50Kg,2,normal,,10.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,,,R10-50Kg,3,normal,,10.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,,,R15,0,normal,35.0,12.0,,,
,"1 may 2024, 05:33","1 may 2024, 06:32",,Abdominal Corto con Cable,,R15,1,normal,35.0,15.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Abdominal Corto con Cable,,R15,2,normal,,15.0,,,
,"1 may 2024, 05:33","1 may 2024, 06:32",,Abdominal Corto con Cable,,R15,3,normal,35.0,13.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Elevacion Laterales (Mancuerna),,R15,0,normal,15.0,,,,
Hombro,,"1 may 2024, 06:32",,Elevacion Laterales (Mancuerna),,R15,1,normal,15.0,7.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Elevacion Laterales (Mancuerna),,R15,2,normal,,8.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Elevacion Laterales (Mancuerna),,R15,3,normal,15.0,,,,
Hombro,,"1 may 2024, 06:32",,Elevacion Laterales (Cable),,R12,0,normal,6.8,12.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,,,R12,1,normal,6.8,12.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Elevacion Laterales (Cable),,R12,2,normal,,12.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,,,R12,3,normal,6.8,12.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Tirón a la Cara,,R15,0,normal,32.0,,,,
,"1 may 2024, 05:33","1 may 2024, 06:32",,Tirón a la Cara,,R15,1,normal,32.0,15.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Tirón a la Cara,,R15,2,normal,,15.0,,,
Hombro,,"1 may 2024, 06:32",,Tirón a la Cara,,R15,3,normal,32.0,12.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Vuelos Posteriores (Mancuerna),,R12,0,normal,12.5,,,,
Hombro,,"1 may 2024, 06:32",,Vuelos Posteriores (Mancuerna),,R12,1,normal,12.5,11.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Vuelos Posteriores (Mancuerna),,R12,2,normal,,11.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Vuelos Posteriores (Mancuerna),,R12,3,normal,,10.0,,,
,"1 may 2024, 05:33","1 may 2024, 06:32",,Shoulder Press (Machine Plates),,R8,0,normal,36.0,8.0,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Shoulder Press (Machine Plates),,R8,1,normal,36.0,,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Shoulder Press (Machine Plates),,R8,2,normal,36.0,,,,
Hombro,"1 may 2024, 05:33","1 may 2024, 06:32",,Shoulder Press (Machine Plates),,R8,3,normal,36.0,,,,
,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Press de Pantorrilla (Máquina),,R15,0,normal,230.0,15.0,,,
Espalda,,"30 abr 2024, 06:29",,Press de Pantorrilla (Máquina),,R15,1,normal,230.0,15.0,,,
,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Press de Pantorrilla (Máquina),,R15,2,normal,230.0,14.0,,,
,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Press de Pantorrilla (Máquina),,R15,3,normal,230.0,14.0,,,
Espalda,,"30 abr 2024, 06:29",,Elevación de Gemelos Sentado,,R15,0,normal,50.0,15.0,,,
,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Elevación de Gemelos Sentado,,R15,1,normal,50.0,15.0,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Elevación de Gemelos Sentado,,R15,2,normal,50.0,,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Elevación de Gemelos Sentado,,R15,3,normal,50.0,,,,
Espalda,,"30 abr 2024, 06:29",,Jalón al Pecho (Cable),,R10,0,normal,60.0,10.0,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Jalón al Pecho (Cable),,R10,1,normal,60.0,,,,
,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Jalón al Pecho (Cable),,R10,2,normal,60.0,10.0,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Jalón al Pecho (Cable),,R10,3,normal,60.0,,,,
Espalda,,"30 abr 2024, 06:29",,Remo Inclinado (Barra),,R10,0,normal,60.0,10.0,,,
,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Remo Inclinado (Barra),,R10,1,normal,60.0,9.0,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,,,R10,2,normal,60.0,9.0,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Remo Inclinado (Barra),,R10,3,normal,60.0,,,,
Espalda,,"30 abr 2024, 06:29",,Remo con Mancuerna,,R10,0,normal,30.0,10.0,,,
Espalda,,"30 abr 2024, 06:29",,Remo con Mancuerna,,R10,1,normal,30.0,9.0,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Remo con Mancuerna,,R10,2,normal,30.0,,,,
,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Remo Sentado con Cable,,R10,0,normal,50.0,10.0,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Remo Sentado con Cable,,R10,1,normal,45.0,,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Remo Sentado con Cable,,R10,2,normal,,9.0,,,
Espalda,,"30 abr 2024, 06:29",,Remo Sentado con Cable,,R10,3,normal,45.0,8.0,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Straight Arm Lat Pulldown (Cable),,R12,0,normal,18.0,,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,Straight Arm Lat Pulldown (Cable),,R12,1,normal,,10.0,,,
Espalda,"30 abr 2024, 05:33","30 abr 2024, 06:29",,,,R12,2,normal,18.0,10.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Levantamiento de Piernas en Barra,,,0,normal,,,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,,,,1,normal,,7.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Levantamiento de Piernas en Barra,,,2,normal,,,,,
Pectoral,,"29 abr 2024, 06:23",,Levantamiento de Piernas en Barra,,,3,normal,,5.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Abdominal Corto con Cable,,R15,0,normal,,15.0,,,
,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Abdominal Corto con Cable,,R15,1,normal,36.0,14.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,,,R15,2,normal,36.0,14.0,,,
,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Abdominal Corto con Cable,,R15,3,normal,36.0,11.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Aperturas (Máquina),,R12,0,normal,40.0,,,,
,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Aperturas (Máquina),,R12,1,normal,40.0,11.0,,,
Pectoral,,"29 abr 2024, 06:23",,Aperturas (Máquina),,R12,2,normal,40.0,6.0,,,
Pectoral,,"29 abr 2024, 06:23",,Aperturas (Máquina),,R12,3,normal,40.0,6.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Press de Banca Inclinado (Mancuerna),,R10,0,normal,,10.0,,,
Pectoral,,"29 abr 2024, 06:23",,Press de Banca Inclinado (Mancuerna),,R10,1,normal,17.5,10.0,,,
Pectoral,,"29 abr 2024, 06:23",,Press de Banca Inclinado (Mancuerna),,R10,2,normal,17.5,8.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Press de Banca Inclinado (Mancuerna),,R10,3,normal,,7.0,,,
,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Press de Pecho (Máquina),,R10,0,normal,35.0,10.0,,,
Pectoral,,"29 abr 2024, 06:23",,Press de Pecho (Máquina),,R10,1,normal,35.0,10.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Press de Pecho (Máquina),,R10,2,normal,35.0,,,,
Pectoral,,"29 abr 2024, 06:23",,Press de Pecho (Máquina),,R10,3,normal,35.0,10.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Press de Banca Inclinado (Barra),,R10,0,normal,35.0,,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Press de Banca Inclinado (Barra),,R10,1,normal,,10.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Press de Banca Inclinado (Barra),,R10,2,normal,35.0,,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Cables Cruzados,,Dropsets-R10,0,normal,23.0,,,,
Pectoral,,"29 abr 2024, 06:23",,Cables Cruzados,,Dropsets-R10,1,normal,18.0,10.0,,,
,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Cables Cruzados,,Dropsets-R10,2,normal,23.0,10.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,Cables Cruzados,,Dropsets-R10,3,normal,,10.0,,,
Pectoral,"29 abr 2024, 05:32","29 abr 2024, 06:23",,,,Dropsets-R10,4,normal,23.0,8.0,,,
Pectoral,,"29 abr 2024, 06:23",,Cables Cruzados,,Dropsets-R10,5,normal,18.0,8.0,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Levantamiento de Piernas en Barra,,,0,normal,,10.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Levantamiento de Piernas en Barra,,,1,normal,,10.0,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Levantamiento de Piernas en Barra,,,2,normal,,6.0,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Levantamiento de Piernas en Barra,,,3,normal,,5.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Abdominal Corto en Banco Inclinado,,R15 - 50kg máquina,0,normal,,,,,
Brazos,,"26 abr 2024, 06:42",,Abdominal Corto en Banco Inclinado,,R15 - 50kg máquina,1,normal,,13.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Abdominal Corto en Banco Inclinado,,R15 - 50kg máquina,2,normal,,,,,
Brazos,,"26 abr 2024, 06:42",,Triceps Rope Pushdown,,R12,0,normal,23.0,12.0,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Triceps Rope Pushdown,,R12,1,normal,23.0,12.0,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Triceps Rope Pushdown,,R12,2,normal,23.0,10.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Triceps Rope Pushdown,,R12,3,normal,23.0,,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,,,R15,0,normal,20.0,15.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Extensión de Tríceps (Mancuerna),,R15,1,normal,20.0,,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Extensión de Tríceps (Mancuerna),,R15,2,normal,,15.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Extensión de Tríceps (Mancuerna),,R15,3,normal,20.0,,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Press Francés (Mancuerna),,R12,0,normal,10.0,12.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Press Francés (Mancuerna),,R12,1,normal,,12.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,,,R12,2,normal,10.0,12.0,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Press Francés (Mancuerna),,R12,3,normal,10.0,12.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Tríceps con Polea,,R8,0,normal,,8.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,,,R8,1,normal,27.0,7.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,,,R8,2,normal,27.0,6.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Curl Martillo (Mancuerna),,R10,0,normal,,10.0,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Curl Martillo (Mancuerna),,R10,1,normal,15.0,10.0,,,
Brazos,,"26 abr 2024, 06:42",,Curl Martillo (Mancuerna),,R10,2,normal,15.0,10.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Curl Martillo (Mancuerna),,R10,3,normal,15.0,,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Curl Bayesian,,R12,0,normal,6.8,,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Curl Bayesian,,R12,1,normal,6.8,9.0,,,
Brazos,,"26 abr 2024, 06:42",,Curl Bayesian,,R12,2,normal,6.8,8.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Curl Bayesian,,R12,3,normal,6.8,,,,
Brazos,,"26 abr 2024, 06:42",,Preacher Curl (Dumbbell),,R10,0,normal,18.0,10.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Preacher Curl (Dumbbell),,R10,1,normal,23.0,,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Preacher Curl (Dumbbell),,R10,2,normal,23.0,,,,
Brazos,,"26 abr 2024, 06:42",,Preacher Curl (Dumbbell),,R10,3,normal,23.0,10.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Curl Invertido (Barra),,,0,normal,10.0,,,,
,"26 abr 2024, 05:31","26 abr 2024, 06:42",,Curl Invertido (Barra),,,1,normal,10.0,15.0,,,
Brazos,"26 abr 2024, 05:31","26 abr 2024, 06:42",,,,,2,normal,10.0,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Press de Pantorrilla (Máquina),,R15,0,normal,200.0,,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,,,R15,1,normal,200.0,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Press de Pantorrilla (Máquina),,R15,2,normal,,15.0,,,
,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Press de Pantorrilla (Máquina),,R15,3,normal,200.0,15.0,,,
,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Elevación de Gemelos Sentado,,R15,0,normal,50.0,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,,,R15,1,normal,50.0,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Elevación de Gemelos Sentado,,R15,2,normal,,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,,,R15,3,normal,50.0,15.0,,,
,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Aducción de Caderas,,R15 - Dropset,0,normal,36.0,15.0,,,
,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Aducción de Caderas,,R15 - Dropset,1,normal,36.0,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,,,R15 - Dropset,2,normal,36.0,15.0,,,
Piernas,,"25 abr 2024, 06:55",,Aducción de Caderas,,R15 - Dropset,3,normal,36.0,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Aducción de Caderas,,R15 - Dropset,4,normal,23.0,,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Peso Muerto Piernas Estiradas,,R8,0,normal,70.0,,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Peso Muerto Piernas Estiradas,,R8,1,normal,,8.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,,,R8,2,normal,70.0,8.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Curl de Pierna Sentado,,R12 - Dropset,0,normal,,12.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Curl de Pierna Sentado,,R12 - Dropset,1,normal,30.0,,,,
,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Curl de Pierna Sentado,,R12 - Dropset,2,normal,30.0,12.0,,,
Piernas,,"25 abr 2024, 06:55",,Curl de Pierna Sentado,,R12 - Dropset,3,normal,30.0,12.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,,,R12 - Dropset,4,normal,23.0,12.0,,,
Piernas,,"25 abr 2024, 06:55",,Extensión de Pierna,,R15 - Dropset,0,normal,36.0,15.0,,,
Piernas,,"25 abr 2024, 06:55",,Extensión de Pierna,,R15 - Dropset,1,normal,36.0,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Extensión de Pierna,,R15 - Dropset,2,normal,,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Extensión de Pierna,,R15 - Dropset,3,normal,36.0,,,,
Piernas,,"25 abr 2024, 06:55",,Extensión de Pierna,,R15 - Dropset,4,normal,18.0,12.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Extensión de Pierna,,R15 - Dropset,5,normal,,13.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,,,R15 - Dropset,6,normal,18.0,9.0,,,
Piernas,,"25 abr 2024, 06:55",,Sentadilla Hack (Máquina),,R10,0,normal,60.0,10.0,,,
,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Sentadilla Hack (Máquina),,R10,1,normal,60.0,10.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Sentadilla Hack (Máquina),,R10,2,normal,,10.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Sentadilla Hack (Máquina),,R10,3,normal,60.0,,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,,,R15x3 - R30x1,0,normal,60.0,15.0,,,
Piernas,,"25 abr 2024, 06:55",,Press de Piernas,,R15x3 - R30x1,1,normal,60.0,12.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,,,R15x3 - R30x1,2,normal,60.0,15.0,,,
Piernas,"25 abr 2024, 05:32","25 abr 2024, 06:55",,Press de Piernas,,R15x3 - R30x1,3,normal,,15.0,,,
,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Levantamiento de Piernas en Barra,,,0,normal,,10.0,,,
Hombro,,"24 abr 2024, 06:28",,Levantamiento de Piernas en Barra,,,1,normal,,8.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Levantamiento de Piernas en Barra,,,2,normal,,,,,
Hombro,,"24 abr 2024, 06:28",,Levantamiento de Piernas en Barra,,,3,normal,,5.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Abdominal Corto con Cable,,R15,0,normal,35.0,,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Abdominal Corto con Cable,,R15,1,normal,,15.0,,,
,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Abdominal Corto con Cable,,R15,2,normal,35.0,13.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,,,R15,3,normal,35.0,11.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Elevacion Laterales (Mancuerna),,R10,0,normal,,10.0,,,
,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Elevacion Laterales (Mancuerna),,R10,1,normal,12.0,10.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Elevacion Laterales (Mancuerna),,R10,2,normal,,10.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,,,R10,3,normal,12.0,10.0,,,
Hombro,,"24 abr 2024, 06:28",,Elevacion Laterales (Cable),,R12,0,normal,4.5,12.0,,,
Hombro,,"24 abr 2024, 06:28",,Elevacion Laterales (Cable),,R12,1,normal,4.5,12.0,,,
Hombro,,"24 abr 2024, 06:28",,Elevacion Laterales (Cable),,R12,2,normal,4.5,12.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Elevacion Laterales (Cable),,R12,3,normal,4.5,,,,
Hombro,,"24 abr 2024, 06:28",,Tirón a la Cara,,R15,0,normal,32.0,15.0,,,
,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Tirón a la Cara,,R15,1,normal,32.0,15.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,,,R15,2,normal,32.0,12.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,,,R15,3,normal,32.0,10.0,,,
Hombro,,"24 abr 2024, 06:28",,Vuelos Posteriores (Mancuerna),,R12,0,normal,10.0,12.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Vuelos Posteriores (Mancuerna),,R12,1,normal,,12.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Vuelos Posteriores (Mancuerna),,R12,2,normal,,12.0,,,
,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Vuelos Posteriores (Mancuerna),,R12,3,normal,10.0,12.0,,,
,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Shoulder Press (Machine Plates),,R8,0,normal,36.0,8.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Shoulder Press (Machine Plates),,R8,1,normal,,7.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,,,R8,2,normal,36.0,5.0,,,
Hombro,"24 abr 2024, 05:33","24 abr 2024, 06:28",,Shoulder Press (Machine Plates),,R8,3,normal,36.0,,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Press de Pantorrilla (Máquina),,R15,0,normal,200.0,,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Press de Pantorrilla (Máquina),,R15,1,normal,,15.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Press de Pantorrilla (Máquina),,R15,2,normal,,15.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,,,R15,3,normal,200.0,15.0,,,
Espalda,,"23 abr 2024, 06:23",,Elevación de Gemelos Sentado,,R15,0,normal,50.0,15.0,,,
Espalda,,"23 abr 2024, 06:23",,Elevación de Gemelos Sentado,,R15,1,normal,50.0,12.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Elevación de Gemelos Sentado,,R15,2,normal,,12.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Elevación de Gemelos Sentado,,R15,3,normal,,12.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,,,R10,0,normal,60.0,10.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Jalón al Pecho (Cable),,R10,1,normal,,10.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Jalón al Pecho (Cable),,R10,2,normal,60.0,,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,,,R10,3,normal,60.0,8.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Remo Inclinado (Barra),,R10,0,normal,50.0,,,,
Espalda,,"23 abr 2024, 06:23",,Remo Inclinado (Barra),,R10,1,normal,50.0,10.0,,,
Espalda,,"23 abr 2024, 06:23",,Remo Inclinado (Barra),,R10,2,normal,50.0,10.0,,,
,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Remo Inclinado (Barra),,R10,3,normal,50.0,10.0,,,
,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Remo con Mancuerna,,R10,0,normal,30.0,10.0,,,
,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Remo con Mancuerna,,R10,1,normal,30.0,7.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Remo con Mancuerna,,R10,2,normal,30.0,,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Remo Sentado con Cable,,R10,0,normal,50.0,,,,
Espalda,,"23 abr 2024, 06:23",,Remo Sentado con Cable,,R10,1,normal,50.0,6.0,,,
Espalda,,"23 abr 2024, 06:23",,Remo Sentado con Cable,,R10,2,normal,50.0,6.0,,,
,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Remo Sentado con Cable,,R10,3,normal,50.0,5.0,,,
,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Straight Arm Lat Pulldown (Cable),,R14,0,normal,14.0,12.0,,,
,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Straight Arm Lat Pulldown (Cable),,R14,1,normal,14.0,12.0,,,
Espalda,"23 abr 2024, 05:31","23 abr 2024, 06:23",,Straight Arm Lat Pulldown (Cable),,R14,2,normal,,12.0,,,
Espalda,,"16 abr 2024, 06:43",,Press de Pantorrilla (Máquina),,R15,0,normal,180.0,15.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Press de Pantorrilla (Máquina),,R15,1,normal,,15.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Press de Pantorrilla (Máquina),,R15,2,normal,,15.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,,,R15,3,normal,180.0,15.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Elevación de Gemelos Sentado,,R15,0,normal,,15.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Elevación de Gemelos Sentado,,R15,1,normal,40.0,,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Elevación de Gemelos Sentado,,R15,2,normal,,15.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Elevación de Gemelos Sentado,,R15,3,normal,40.0,,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Jalón al Pecho (Cable),,R10,0,normal,60.0,,,,
,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Jalón al Pecho (Cable),,R10,1,normal,60.0,9.0,,,
Espalda,,"16 abr 2024, 06:43",,Jalón al Pecho (Cable),,R10,2,normal,60.0,9.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,,,R10,3,normal,60.0,7.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,,,R10,0,normal,45.0,10.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Remo Inclinado (Barra),,R10,1,normal,45.0,,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Remo Inclinado (Barra),,R10,2,normal,45.0,,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,,,R10,3,normal,45.0,10.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,,,R10,0,normal,25.0,8.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Remo con Mancuerna,,R10,1,normal,,10.0,,,
,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Remo con Mancuerna,,R10,2,normal,25.0,10.0,,,
Espalda,"16 abr 2024, 05:49","16 abr 2024, 06:43",,Remo Sentado con Cable,,R10,0,normal,,10.0,,,
